"indID","broodID","year","hatch_size","par_load","relative_par_load","tarsus","mass","laydate","fledg_size","nestbag"
"8188876","pir249","2018",6,8,1.33,16.2,10.4,117,6,1
"8188877","pir249","2018",6,8,1.33,16.4,9.3,117,6,1
"8188878","pir249","2018",6,8,1.33,15.7,9.7,117,6,1
"8188908","pir40","2018",7,30,4.29,16.1,8.6,118,7,1
"8188909","pir40","2018",7,30,4.29,16.2,8.3,118,7,1
"8188910","pir40","2018",7,30,4.29,15.1,7.4,118,7,1
"8188911","pir40","2018",7,30,4.29,15.2,7.7,118,7,1
"8188913","pir40","2018",7,30,4.29,16.2,8.2,118,7,1
"8188914","pir40","2018",7,30,4.29,16.4,8.7,118,7,1
"8188920","pir95","2018",8,45,5.62,15.3,9.8,120,8,1
"8188921","pir95","2018",8,45,5.62,16.8,10.8,120,8,1
"8188922","pir95","2018",8,45,5.62,16.1,9.7,120,8,1
"8188923","pir95","2018",8,45,5.62,16.5,10.5,120,8,1
"8188924","pir95","2018",8,45,5.62,16.3,11.3,120,8,1
"8188925","pir95","2018",8,45,5.62,16.6,10.8,120,8,1
"8188926","pir95","2018",8,45,5.62,16.2,9.7,120,8,1
"8188927","pir95","2018",8,45,5.62,16.9,10.5,120,8,1
"8188928","pir245","2018",8,44,5.5,16.9,9.9,120,7,1
"8188929","pir245","2018",8,44,5.5,16.7,10.6,120,7,1
"8188930","pir245","2018",8,44,5.5,16.7,9.7,120,7,1
"8188931","pir245","2018",8,44,5.5,16.8,9.9,120,7,1
"8188933","pir245","2018",8,44,5.5,16.6,9.8,120,7,1
"8188934","pir245","2018",8,44,5.5,16.4,9.3,120,7,1
"8188951","tua214","2018",6,19,3.17,15.8,8.4,122,4,1
"8188952","tua214","2018",6,19,3.17,16.2,8.8,122,4,1
"8188953","tua214","2018",6,19,3.17,15.5,8.3,122,4,1
"8188954","tua214","2018",6,19,3.17,15.5,8.9,122,4,1
"8188956","pir62","2018",6,27,4.5,15.7,9.6,121,5,1
"8188957","pir62","2018",6,27,4.5,16.7,9.8,121,5,1
"8188958","pir62","2018",6,27,4.5,15.8,9.4,121,5,1
"8188959","pir62","2018",6,27,4.5,16,9.5,121,5,1
"8188960","pir62","2018",6,27,4.5,16.1,10.2,121,5,1
"8188977","pir113","2018",7,43,6.14,15.9,9.3,127,6,1
"8188978","pir113","2018",7,43,6.14,15.9,9.2,127,6,1
"8188979","pir113","2018",7,43,6.14,15.4,9.1,127,6,1
"8188980","pir113","2018",7,43,6.14,15.4,8.5,127,6,1
"8188981","pir113","2018",7,43,6.14,15.5,8.5,127,6,1
"8188982","pir113","2018",7,43,6.14,16.5,10,127,6,1
"8188983","pir4","2018",5,39,7.8,16,8.9,128,5,1
"8188984","pir4","2018",5,39,7.8,16.2,9.4,128,5,1
"8188985","pir4","2018",5,39,7.8,16.6,9.9,128,5,1
"8188986","pir4","2018",5,39,7.8,16.7,10.3,128,5,1
"8188987","pir4","2018",5,39,7.8,15.8,9,128,5,1
"8188990","tua225","2018",5,39,7.8,16.3,9.6,130,4,1
"8188991","tua225","2018",5,39,7.8,16,9.8,130,4,1
"8188992","tua225","2018",5,39,7.8,15.1,9.7,130,4,1
"8188993","tua225","2018",5,39,7.8,16.4,10.1,130,4,1
"8188997","pir10","2018",5,39,7.8,15,7.5,138,3,1
"8188999","pir10","2018",5,39,7.8,15.8,7.8,138,3,1
"8189335","pir239","2018",7,33,4.71,16.2,10.2,119,2,1
"8189340","pir239","2018",7,33,4.71,15.4,9.8,119,2,1
"8189341","pir204","2018",7,40,5.71,16.4,8.9,116,7,1
"8189342","pir204","2018",7,40,5.71,16.6,10.5,116,7,1
"8189343","pir204","2018",7,40,5.71,16.7,10.2,116,7,1
"8189344","pir204","2018",7,40,5.71,16.9,10,116,7,1
"8189345","pir204","2018",7,40,5.71,15.8,8.9,116,7,1
"8189346","pir204","2018",7,40,5.71,16.5,9.9,116,7,1
"8189347","pir204","2018",7,40,5.71,17,10.2,116,7,1
"8189348","pir159","2018",7,26,3.71,16.2,9.4,118,7,1
"8189349","pir159","2018",7,26,3.71,16.3,9.3,118,7,1
"8189350","pir159","2018",7,26,3.71,16.8,10.1,118,7,1
"8189351","pir159","2018",7,26,3.71,16.3,9.7,118,7,1
"8189352","pir159","2018",7,26,3.71,16.1,10.3,118,7,1
"8189353","pir159","2018",7,26,3.71,16,9.8,118,7,1
"8189354","pir159","2018",7,26,3.71,16.4,10.3,118,7,1
"8189363","pir207","2018",6,42,7,16.3,10,118,6,1
"8189364","pir207","2018",6,42,7,16.6,9.9,118,6,1
"8189365","pir207","2018",6,42,7,17.1,10,118,6,1
"8189366","pir207","2018",6,42,7,16.4,10.3,118,6,1
"8189367","pir207","2018",6,42,7,16.4,10.4,118,6,1
"8189368","pir207","2018",6,42,7,16.4,9.5,118,6,1
"8189376","pir51","2018",6,20,3.33,16.2,10.1,119,6,1
"8189377","pir51","2018",6,20,3.33,16.1,9.7,119,6,1
"8189378","pir51","2018",6,20,3.33,16.2,11.3,119,6,1
"8189379","pir51","2018",6,20,3.33,15.7,9.5,119,6,1
"8189380","pir51","2018",6,20,3.33,16,9.2,119,6,1
"8189381","pir51","2018",6,20,3.33,15.9,9.9,119,6,1
"8189382","pir73","2018",6,27,4.5,16,9.6,126,6,1
"8189383","pir73","2018",6,27,4.5,15.9,10,126,6,1
"8189384","pir73","2018",6,27,4.5,16.7,10.4,126,6,1
"8189385","pir73","2018",6,27,4.5,16.8,10.6,126,6,1
"8189386","pir73","2018",6,27,4.5,16.3,9.8,126,6,1
"8189387","pir73","2018",6,27,4.5,16,9.9,126,6,1
"8189388","pir1","2018",6,52,8.67,16.7,10.3,121,5,1
"8189389","pir1","2018",6,52,8.67,16.3,10.8,121,5,1
"8189390","pir1","2018",6,52,8.67,16.4,9.2,121,5,1
"8189391","pir1","2018",6,52,8.67,16.8,10.2,121,5,1
"8189392","pir1","2018",6,52,8.67,16.5,10.4,121,5,1
"8189393","pir98","2018",6,40,6.67,16.2,9.4,121,6,1
"8189394","pir98","2018",6,40,6.67,16.3,9.9,121,6,1
"8189395","pir98","2018",6,40,6.67,16.1,9.5,121,6,1
"8189396","pir98","2018",6,40,6.67,15.8,9.7,121,6,1
"8189397","pir98","2018",6,40,6.67,16.6,10.6,121,6,1
"8189399","pir246","2018",5,86,17.2,16.2,10.6,123,5,1
"8189400","pir246","2018",5,86,17.2,15.4,9.9,123,5,1
"8189494","pir64","2019",4,17,4.25,16.35,9.7,115,2,1
"8189495","pir64","2019",4,17,4.25,15.42,8.5,115,2,1
"8189496","pir54","2019",8,79,9.88,16.53,9.2,125,7,1
"8189497","pir54","2019",8,79,9.88,17.16,9.8,125,7,1
"8189498","pir54","2019",8,79,9.88,16.24,9.3,125,7,1
"8378601","pir246","2018",5,86,17.2,15.8,9.6,123,5,1
"8378602","pir246","2018",5,86,17.2,16.1,10.1,123,5,1
"8378603","pir246","2018",5,86,17.2,16.3,10.2,123,5,1
"8378610","pir38","2018",3,15,5,15.9,9.8,120,3,1
"8378611","pir38","2018",3,15,5,15.9,9.5,120,3,1
"8378612","pir38","2018",3,15,5,15.9,10.1,120,3,1
"8378613","pir45","2018",6,83,13.83,16.1,9.2,122,6,1
"8378614","pir45","2018",6,83,13.83,16.4,8.8,122,6,1
"8378615","pir45","2018",6,83,13.83,16.2,8.4,122,6,1
"8378616","pir45","2018",6,83,13.83,16,8.6,122,6,1
"8378617","pir45","2018",6,83,13.83,16.3,8.7,122,6,1
"8378618","pir45","2018",6,83,13.83,16.6,9.7,122,6,1
"8378625","pir127","2018",9,38,4.22,16.4,9.1,122,8,1
"8378626","pir127","2018",9,38,4.22,16.1,9.3,122,8,1
"8378627","pir127","2018",9,38,4.22,15.4,8.6,122,8,1
"8378628","pir127","2018",9,38,4.22,15.5,8.8,122,8,1
"8378629","pir127","2018",9,38,4.22,15.6,7.5,122,8,1
"8378630","pir127","2018",9,38,4.22,15.7,8.7,122,8,1
"8378631","pir127","2018",9,38,4.22,16,9.4,122,8,1
"8378632","pir127","2018",9,38,4.22,15.9,8.7,122,8,1
"8378633","pir57","2018",8,63,7.88,16.1,9,123,8,1
"8378634","pir57","2018",8,63,7.88,15.4,8.5,123,8,1
"8378635","pir57","2018",8,63,7.88,15.9,8.7,123,8,1
"8378636","pir57","2018",8,63,7.88,15.8,9.8,123,8,1
"8378637","pir57","2018",8,63,7.88,15.9,9,123,8,1
"8378638","pir57","2018",8,63,7.88,16,9.3,123,8,1
"8378639","pir57","2018",8,63,7.88,16,8.1,123,8,1
"8378640","tua212","2018",7,22,3.14,16.2,8.7,124,1,1
"8378641","pir57","2018",8,63,7.88,16.6,9.6,123,8,1
"8378673","pir80","2018",5,18,3.6,16.7,9.7,132,2,1
"8378674","pir80","2018",5,18,3.6,16.3,9.4,132,2,1
"8378675","pir79","2018",5,104,20.8,15.9,8.7,129,5,1
"8378676","pir79","2018",5,104,20.8,16.4,9.4,129,5,1
"8378677","pir79","2018",5,104,20.8,16.2,9.9,129,5,1
"8378678","pir79","2018",5,104,20.8,15.6,8.8,129,5,1
"8378679","pir79","2018",5,104,20.8,16.2,8.2,129,5,1
"8378680","pir19","2018",8,10,1.25,16.1,10.2,126,8,1
"8378681","pir19","2018",8,10,1.25,16.4,9.7,126,8,1
"8378682","pir19","2018",8,10,1.25,15.8,9.5,126,8,1
"8378683","pir19","2018",8,10,1.25,16.1,9.7,126,8,1
"8378684","pir19","2018",8,10,1.25,16.3,9.8,126,8,1
"8378685","pir19","2018",8,10,1.25,15.8,9.4,126,8,1
"8378686","pir19","2018",8,10,1.25,16.1,10.2,126,8,1
"8378687","pir19","2018",8,10,1.25,15.4,9.9,126,8,1
"8378688","pir81","2018",8,99,12.38,15.5,9,123,8,1
"8378689","pir81","2018",8,99,12.38,15.2,8.5,123,8,1
"8378690","pir81","2018",8,99,12.38,15.1,9.3,123,8,1
"8378691","pir81","2018",8,99,12.38,15.6,8.6,123,8,1
"8378692","pir81","2018",8,99,12.38,15.8,9.2,123,8,1
"8378693","pir81","2018",8,99,12.38,15.4,8.1,123,8,1
"8378694","pir81","2018",8,99,12.38,15.8,9.2,123,8,1
"8378695","pir81","2018",8,99,12.38,16.1,9.4,123,8,1
"8378797","tua217","2019",5,0,0,16.25,9.3,105,5,1
"8378798","tua217","2019",5,0,0,17.45,10,105,5,1
"8378799","tua217","2019",5,0,0,16.05,9.8,105,5,1
"8378800","tua217","2019",5,0,0,16.05,9.8,105,5,1
"8378979","pir232","2019",7,0,0,15.65,9.6,106,6,1
"8378980","pir232","2019",7,0,0,17.2,10.25,106,6,1
"8378981","pir232","2019",7,0,0,15.8,9.65,106,6,1
"8378982","pir232","2019",7,0,0,16.75,9.1,106,6,1
"8378983","pir232","2019",7,0,0,15.9,9.8,106,6,1
"8378984","pir232","2019",7,0,0,16.1,9.8,106,6,1
"8378986","pir239","2019",5,6,1.2,15.9,10.4,106,5,1
"8378987","pir239","2019",5,6,1.2,15.75,10.4,106,5,1
"8378988","pir239","2019",5,6,1.2,15.5,9.95,106,5,1
"8378989","pir239","2019",5,6,1.2,16,9.9,106,5,1
"8378990","pir239","2019",5,6,1.2,16.1,10.9,106,5,1
"8379733","pir156","2019",7,20,2.86,15.82,8.5,104,6,1
"8379734","pir156","2019",7,20,2.86,15.72,8.3,104,6,1
"8379735","pir156","2019",7,20,2.86,16.12,8.9,104,6,1
"8379736","pir156","2019",7,20,2.86,15.75,8.3,104,6,1
"8379737","pir156","2019",7,20,2.86,15.68,8.7,104,6,1
"8379738","pir156","2019",7,20,2.86,16.1,8.4,104,6,1
"8379739","pir156","2019",7,20,2.86,15.88,8.7,104,6,1
"8379740","pir71","2019",6,42,7,16.6,10.4,104,6,1
"8379741","pir71","2019",6,42,7,15.9,9.8,104,6,1
"8379742","pir71","2019",6,42,7,16.1,10.3,104,6,1
"8379743","pir71","2019",6,42,7,16.6,9.9,104,6,1
"8379744","pir71","2019",6,42,7,16.7,10.3,104,6,1
"8379745","pir71","2019",6,42,7,15.8,10,104,6,1
"8379797","pir77","2019",7,21,3,15.99,9.1,107,4,1
"8379798","pir77","2019",7,21,3,16.7,10.1,107,4,1
"8379799","pir77","2019",7,21,3,16.01,9.8,107,4,1
"8379800","pir77","2019",7,21,3,16.72,10.4,107,4,1
"8379859","pir159","2019",8,21,2.62,16.2,8.2,104,7,1
"8379860","pir159","2019",8,21,2.62,NA,8,104,7,1
"8379861","pir159","2019",8,21,2.62,16.31,6.9,104,7,1
"8379863","pir159","2019",8,21,2.62,16.79,8.6,104,7,1
"8379864","pir159","2019",8,21,2.62,15.78,7.9,104,7,1
"8379865","pir159","2019",8,21,2.62,16.25,8.9,104,7,1
"8379866","pir87","2019",9,0,0,15.4,9,104,7,1
"8379867","pir87","2019",9,0,0,15.47,9.1,104,7,1
"8379868","pir87","2019",9,0,0,16.02,8.8,104,7,1
"8379869","pir87","2019",9,0,0,16.17,9.5,104,7,1
"8379870","pir87","2019",9,0,0,15.8,9,104,7,1
"8379871","pir87","2019",9,0,0,15.03,8.6,104,7,1
"8379872","pir87","2019",9,0,0,14.65,8,104,7,1
"8379873","pir85","2019",8,13,1.62,16.41,8.5,108,8,1
"8379874","pir85","2019",8,13,1.62,16.58,8.4,108,8,1
"8379875","pir85","2019",8,13,1.62,16.63,8.7,108,8,1
"8379876","pir85","2019",8,13,1.62,16.5,8.8,108,8,1
"8379877","pir85","2019",8,13,1.62,NA,7.4,108,8,1
"8379878","pir85","2019",8,13,1.62,17.31,9.2,108,8,1
"8379879","pir85","2019",8,13,1.62,16.03,8.8,108,8,1
"8379880","pir85","2019",8,13,1.62,16.56,8.4,108,8,1
"8379881","pir74","2019",6,16,2.67,15.79,8,106,5,1
"8379882","pir74","2019",6,16,2.67,15.82,7.3,106,5,1
"8379883","pir74","2019",6,16,2.67,15.83,7.9,106,5,1
"8379884","pir74","2019",6,16,2.67,15.44,7.9,106,5,1
"8379885","pir74","2019",6,16,2.67,15.35,7.2,106,5,1
"8379886","pir74","2019",6,16,2.67,15.62,7.1,106,5,1
"8379893","pir49","2019",8,45,5.62,16.05,7.8,116,6,1
"8379894","pir49","2019",8,45,5.62,16.46,9.3,116,6,1
"8379895","pir49","2019",8,45,5.62,16.61,10.2,116,6,1
"8379896","pir49","2019",8,45,5.62,16.18,9.6,116,6,1
"8379901","pir248","2019",7,5,0.71,15.65,9,106,7,1
"8379902","pir248","2019",7,5,0.71,15.75,9.9,106,7,1
"8379903","pir248","2019",7,5,0.71,16.4,10.4,106,7,1
"8379904","pir248","2019",7,5,0.71,16.1,9.6,106,7,1
"8379905","pir248","2019",7,5,0.71,15.75,9.4,106,7,1
"8379906","pir248","2019",7,5,0.71,16,10.1,106,7,1
"8379907","pir248","2019",7,5,0.71,16,10.6,106,7,1
"8379916","pir121","2019",8,0,0,15.4,7.9,111,7,1
"8379917","pir121","2019",8,0,0,16.1,8.2,111,7,1
"8379918","pir121","2019",8,0,0,15.7,8.8,111,7,1
"8379919","pir121","2019",8,0,0,15.95,7.9,111,7,1
"8379920","pir121","2019",8,0,0,15.7,7.5,111,7,1
"8379921","pir121","2019",8,0,0,15.7,8.2,111,7,1
"8379922","pir121","2019",8,0,0,15.5,8,111,7,1
"8379923","pir125","2019",5,8,1.6,15.05,9.4,116,5,1
"8379924","pir125","2019",5,8,1.6,16.05,9.8,116,5,1
"8379925","pir125","2019",5,8,1.6,16.2,10,116,5,1
"8379926","pir125","2019",5,8,1.6,15.7,9.2,116,5,1
"8379927","pir125","2019",5,8,1.6,16.2,9.7,116,5,1
"8379930","pir98","2019",9,12,1.33,15.9,9.4,113,9,1
"8379931","pir98","2019",9,12,1.33,15.7,9.5,113,9,1
"8379932","pir98","2019",9,12,1.33,15.3,9,113,9,1
"8379933","pir98","2019",9,12,1.33,14.95,9.1,113,9,1
"8379934","pir98","2019",9,12,1.33,15.6,9.3,113,9,1
"8379935","pir98","2019",9,12,1.33,16.4,9.6,113,9,1
"8379936","pir98","2019",9,12,1.33,15.65,9.8,113,9,1
"8379937","pir98","2019",9,12,1.33,15.2,8.9,113,9,1
"8379938","pir98","2019",9,12,1.33,15.6,9.2,113,9,1
"8379946","pir25","2019",7,0,0,17.1,9.7,119,6,1
"8379947","pir25","2019",7,0,0,16.85,10.1,119,6,1
"8379948","pir25","2019",7,0,0,16.45,9.5,119,6,1
"8379949","pir25","2019",7,0,0,16.65,9.4,119,6,1
"8379950","pir25","2019",7,0,0,17.05,9.9,119,6,1
"8379951","pir25","2019",7,0,0,16.3,9.6,119,6,1
"8379959","pir18","2019",7,0,0,16.8,10.2,120,6,1
"8379960","pir18","2019",7,0,0,16.8,10,120,6,1
"8379961","pir18","2019",7,0,0,15.8,9.7,120,6,1
"8379962","pir18","2019",7,0,0,16,10.5,120,6,1
"8379963","pir18","2019",7,0,0,16.9,10.2,120,6,1
"8379964","pir18","2019",7,0,0,16.25,9.8,120,6,1
"8380750","pir89","2020",8,43,5.38,15.3,9.6,117,8,1
"8380751","pir89","2020",8,43,5.38,15.9,10.8,117,8,1
"8380752","pir89","2020",8,43,5.38,15.5,9.5,117,8,1
"8380753","pir89","2020",8,43,5.38,15.7,9.5,117,8,1
"8380754","pir89","2020",8,43,5.38,15.8,10,117,8,1
"8380755","pir89","2020",8,43,5.38,15.7,9.7,117,8,1
"8380756","pir89","2020",8,43,5.38,16.05,10.5,117,8,1
"8380757","pir89","2020",8,43,5.38,16.05,10,117,8,1
"8380765","pir135","2020",6,2,0.33,15.7,9.8,121,5,1
"8380766","pir135","2020",6,2,0.33,16.5,10.8,121,5,1
"8380767","pir135","2020",6,2,0.33,16.2,10,121,5,1
"8380768","pir135","2020",6,2,0.33,17,10,121,5,1
"8380769","pir135","2020",6,2,0.33,15.5,9.1,121,5,1
"8380792","pir77","2020",6,21,3.5,15.8,9.3,120,6,1
"8380793","pir77","2020",6,21,3.5,16.3,9.6,120,6,1
"8380794","pir77","2020",6,21,3.5,16.5,9.3,120,6,1
"8380795","pir77","2020",6,21,3.5,17,9.8,120,6,1
"8380796","pir77","2020",6,21,3.5,16.5,9.4,120,6,1
"8380797","pir77","2020",6,21,3.5,16.3,8.9,120,6,1
"8380953","pir125","2020",7,33,4.71,NA,10.6,123,7,1
"8380954","pir125","2020",7,33,4.71,NA,10.4,123,7,1
"8380955","pir125","2020",7,33,4.71,NA,9.9,123,7,1
"8380956","pir125","2020",7,33,4.71,NA,10.8,123,7,1
"8380957","pir125","2020",7,33,4.71,NA,10.1,123,7,1
"8380958","pir125","2020",7,33,4.71,NA,10.6,123,7,1
"8380959","pir125","2020",7,33,4.71,NA,9.9,123,7,1
"8380960","pir38","2020",8,48,6,NA,10.1,122,8,1
"8380961","pir38","2020",8,48,6,NA,9.5,122,8,1
"8380962","pir38","2020",8,48,6,NA,10.5,122,8,1
"8380963","pir38","2020",8,48,6,NA,9.8,122,8,1
"8380964","pir38","2020",8,48,6,NA,9.9,122,8,1
"8380965","pir38","2020",8,48,6,NA,9.5,122,8,1
"8380966","pir38","2020",8,48,6,NA,9.3,122,8,1
"8380967","pir38","2020",8,48,6,NA,8.6,122,8,1
"8380975","pir105","2020",7,38,5.43,16.7,9.9,124,7,1
"8380976","pir105","2020",7,38,5.43,16.6,9.8,124,7,1
"8380977","pir105","2020",7,38,5.43,15.8,8.6,124,7,1
"8380978","pir105","2020",7,38,5.43,15.7,8.9,124,7,1
"8380979","pir105","2020",7,38,5.43,15.8,9.1,124,7,1
"8380980","pir105","2020",7,38,5.43,16.4,9.5,124,7,1
"8380981","pir105","2020",7,38,5.43,15.9,9,124,7,1
"8380982","pir309","2020",7,46,6.57,16.2,9.9,124,7,1
"8380983","pir309","2020",7,46,6.57,16.1,9.2,124,7,1
"8380984","pir309","2020",7,46,6.57,15.5,9.3,124,7,1
"8380985","pir309","2020",7,46,6.57,15.3,9.6,124,7,1
"8380986","pir309","2020",7,46,6.57,16.2,9.8,124,7,1
"8380987","pir309","2020",7,46,6.57,16.5,10.1,124,7,1
"8380988","pir309","2020",7,46,6.57,16.4,9.5,124,7,1
"8380989","pir315","2020",6,1,0.17,16.2,10,126,6,1
"8380990","pir315","2020",6,1,0.17,15.4,9.6,126,6,1
"8380991","pir315","2020",6,1,0.17,15.8,9.6,126,6,1
"8380992","pir315","2020",6,1,0.17,15.2,9.7,126,6,1
"8380993","pir315","2020",6,1,0.17,15.9,9.6,126,6,1
"8380994","pir315","2020",6,1,0.17,16.1,10,126,6,1
"8380995","pir22","2020",8,36,4.5,16.4,10.1,122,7,1
"8380996","pir22","2020",8,36,4.5,15.7,9.3,122,7,1
"8380997","pir22","2020",8,36,4.5,15.9,10.2,122,7,1
"8380998","pir22","2020",8,36,4.5,16.3,10.2,122,7,1
"8380999","pir22","2020",8,36,4.5,16.4,10,122,7,1
"8381000","pir22","2020",8,36,4.5,16.1,10.1,122,7,1
"8802028","pir133","2019",6,3,0.5,15.65,9,111,5,1
"8802029","pir133","2019",6,3,0.5,15.8,9.7,111,5,1
"8802030","pir133","2019",6,3,0.5,16.3,10,111,5,1
"8802031","pir133","2019",6,3,0.5,16.01,9.5,111,5,1
"8802032","pir133","2019",6,3,0.5,15.6,8.7,111,5,1
"8802033","pir8","2019",9,23,2.56,15.65,8,111,9,1
"8802034","pir8","2019",9,23,2.56,15.25,7.2,111,9,1
"8802035","pir8","2019",9,23,2.56,15.4,8,111,9,1
"8802036","pir8","2019",9,23,2.56,NA,7.1,111,9,1
"8802037","pir8","2019",9,23,2.56,15.5,7.5,111,9,1
"8802039","pir8","2019",9,23,2.56,15.25,7.1,111,9,1
"8802040","pir8","2019",9,23,2.56,16.1,8.4,111,9,1
"8802041","pir8","2019",9,23,2.56,15.05,7.1,111,9,1
"8802048","pir245","2019",4,23,5.75,16,9.3,114,4,1
"8802049","pir245","2019",4,23,5.75,16.4,10,114,4,1
"8802050","pir245","2019",4,23,5.75,15.5,10.1,114,4,1
"8802051","pir245","2019",4,23,5.75,16.1,9.6,114,4,1
"8802101","pir38","2019",6,15,2.5,15.05,7.8,110,6,1
"8802102","pir38","2019",6,15,2.5,15.65,8.8,110,6,1
"8802104","pir38","2019",6,15,2.5,15.76,9.1,110,6,1
"8802105","pir38","2019",6,15,2.5,15.74,8.3,110,6,1
"8802106","pir38","2019",6,15,2.5,14.96,9.3,110,6,1
"8802107","pir5","2019",8,9,1.12,15.68,8.9,110,7,1
"8802108","pir5","2019",8,9,1.12,15.9,9.4,110,7,1
"8802109","pir5","2019",8,9,1.12,16.52,9.6,110,7,1
"8802110","pir5","2019",8,9,1.12,NA,9.4,110,7,1
"8802111","pir5","2019",8,9,1.12,16.2,9.7,110,7,1
"8802112","pir5","2019",8,9,1.12,15.94,8.9,110,7,1
"8802113","pir5","2019",8,9,1.12,NA,8.2,110,7,1
"8802121","pir105","2019",6,42,7,16.27,9.4,114,6,1
"8802123","pir105","2019",6,42,7,16.61,9.5,114,6,1
"8802124","pir105","2019",6,42,7,16.95,9.2,114,6,1
"8802125","pir105","2019",6,42,7,16.12,8.9,114,6,1
"8802126","pir105","2019",6,42,7,16.83,9.5,114,6,1
"8802129","pir66","2019",7,54,7.71,15.95,9.5,116,7,1
"8802130","pir66","2019",7,54,7.71,14.88,8.7,116,7,1
"8802131","pir66","2019",7,54,7.71,14.68,9,116,7,1
"8802132","pir66","2019",7,54,7.71,15.02,7.9,116,7,1
"8802133","pir66","2019",7,54,7.71,15.99,9.5,116,7,1
"8802135","pir29","2019",8,0,0,16.34,9.9,113,7,1
"8802136","pir29","2019",8,0,0,16.52,9.6,113,7,1
"8802137","pir29","2019",8,0,0,16.86,9.7,113,7,1
"8802138","pir29","2019",8,0,0,16.45,9.6,113,7,1
"8802139","pir29","2019",8,0,0,16.43,9.4,113,7,1
"8802140","pir29","2019",8,0,0,16.18,9.4,113,7,1
"8802141","pir1","2019",6,0,0,16.07,9.2,117,6,1
"8802142","pir1","2019",6,0,0,15.71,8.9,117,6,1
"8802143","pir1","2019",6,0,0,16.56,9.7,117,6,1
"8802144","pir1","2019",6,0,0,16.28,9.2,117,6,1
"8802145","pir1","2019",6,0,0,16.5,8.6,117,6,1
"8802146","pir1","2019",6,0,0,16.05,9.2,117,6,1
"8802147","pir94","2019",8,3,0.38,15.37,9.6,112,2,1
"8802148","pir94","2019",8,3,0.38,16.17,9.5,112,2,1
"8802149","tua219","2019",7,6,0.86,16.08,9,118,7,1
"8802150","tua219","2019",7,6,0.86,15.97,8.5,118,7,1
"8802151","tua219","2019",7,6,0.86,15.91,8.3,118,7,1
"8802152","tua219","2019",7,6,0.86,17.52,9.6,118,7,1
"8802153","tua219","2019",7,6,0.86,16.88,9.5,118,7,1
"8802154","tua219","2019",7,6,0.86,16.5,8.4,118,7,1
"8802155","tua219","2019",7,6,0.86,16.12,8.3,118,7,1
"8802156","tua225","2019",7,27,3.86,16.84,9.5,117,7,1
"8802157","tua225","2019",7,27,3.86,16.63,10.1,117,7,1
"8802158","tua225","2019",7,27,3.86,15.95,9.2,117,7,1
"8802159","tua225","2019",7,27,3.86,16.35,9.1,117,7,1
"8802160","tua225","2019",7,27,3.86,16.52,9.3,117,7,1
"8802161","tua225","2019",7,27,3.86,15.73,9.4,117,7,1
"8802162","tua225","2019",7,27,3.86,16.45,9.7,117,7,1
"8802163","pir237","2019",7,15,2.14,15.88,8.7,115,7,1
"8802164","pir237","2019",7,15,2.14,16.22,9.7,115,7,1
"8802165","pir237","2019",7,15,2.14,15.65,9.4,115,7,1
"8802166","pir237","2019",7,15,2.14,16.08,8.9,115,7,1
"8802167","pir237","2019",7,15,2.14,16.23,9.2,115,7,1
"8802168","pir237","2019",7,15,2.14,15.99,9.3,115,7,1
"8802169","pir237","2019",7,15,2.14,16.32,9.7,115,7,1
"8802170","pir114","2019",6,11,1.83,16.23,9.6,116,6,1
"8802171","pir114","2019",6,11,1.83,16.93,10.1,116,6,1
"8802172","pir114","2019",6,11,1.83,16.1,9.4,116,6,1
"8802173","pir114","2019",6,11,1.83,16.8,9.7,116,6,1
"8802174","pir114","2019",6,11,1.83,16.23,10,116,6,1
"8802175","pir114","2019",6,11,1.83,16.22,9.4,116,6,1
"8802176","pir43","2019",8,0,0,16.52,9.9,116,7,1
"8802177","pir43","2019",8,0,0,15.97,9.9,116,7,1
"8802178","pir43","2019",8,0,0,16.23,9.4,116,7,1
"8802179","pir43","2019",8,0,0,16.71,9.4,116,7,1
"8802180","pir43","2019",8,0,0,17.05,10.5,116,7,1
"8802181","pir43","2019",8,0,0,16.34,9.4,116,7,1
"8802182","pir43","2019",8,0,0,15.77,9.3,116,7,1
"8802183","pir49","2019",8,45,5.62,16.31,9.2,116,6,1
"8802184","pir49","2019",8,45,5.62,16.48,9.6,116,6,1
"8802185","pir58","2019",7,0,0,16.63,9.7,116,7,1
"8802186","pir58","2019",7,0,0,15.76,9.4,116,7,1
"8802187","pir58","2019",7,0,0,16.93,10.2,116,7,1
"8802188","pir58","2019",7,0,0,16.26,10.1,116,7,1
"8802189","pir58","2019",7,0,0,16.86,9.7,116,7,1
"8802190","pir58","2019",7,0,0,NA,9.3,116,7,1
"8802191","pir58","2019",7,0,0,15.88,10.5,116,7,1
"8802192","pir22","2019",8,64,8,15.23,9,118,7,1
"8802193","pir22","2019",8,64,8,15.85,9.1,118,7,1
"8802194","pir22","2019",8,64,8,16.12,9.6,118,7,1
"8802195","pir22","2019",8,64,8,16.2,8.7,118,7,1
"8802196","pir22","2019",8,64,8,16.43,8.9,118,7,1
"8802197","pir22","2019",8,64,8,16.2,9.8,118,7,1
"8802198","pir22","2019",8,64,8,15.98,9,118,7,1
"8802225","tua211","2019",8,57,7.12,15.65,9.5,117,8,1
"8802226","tua211","2019",8,57,7.12,14.75,8.6,117,8,1
